Timestamp,M1,M2,C1,C2
1046,1,-1,5,1
1053,0,-1,5,1
1059,0,-1,5,1
1065,0,-1,5,1
1071,0,-1,5,1
1076,1,-2,5,1
1082,1,-1,5,1
1089,0,-2,5,1
1095,1,-1,5,1
1101,1,-1,5,1
1106,1,-1,5,1
1112,1,-1,5,1
1118,0,-1,5,1
1125,0,-1,5,1
1131,0,-1,5,1
1137,1,-1,5,1
1142,0,-1,5,1
1148,1,-1,5,1
1154,1,-1,5,1
1160,1,-1,5,1
1167,0,-1,5,1
1173,0,-1,5,1
1178,0,-1,5,1
1184,0,-1,5,1
1191,0,-1,5,1
1196,1,-1,5,1
1202,1,-1,5,1
1208,0,-1,5,1
1214,1,-1,5,1
1220,0,-2,5,1
1226,0,-1,5,1
1233,0,-1,5,1
1238,1,-1,5,1
1244,1,-1,5,1
1250,0,-1,5,1
1256,0,-1,5,1
1263,1,-1,5,1
1269,1,-1,5,1
1274,0,-1,5,1
1280,0,-1,5,1
1286,1,-1,5,1
1292,1,-1,5,1
1298,1,-1,5,1
1304,1,-1,5,1
1310,1,-1,5,1
1316,1,-1,5,1
1322,1,-1,5,1
1328,0,-1,5,1
1334,0,-2,5,1
1340,0,-1,5,1
1345,1,-1,5,1
1351,1,-1,5,1
1358,0,-1,5,1
1364,1,-1,5,1
1370,1,-1,5,1
1376,0,-1,5,1
1382,0,-1,5,1
1388,0,-1,5,1
1394,1,-2,5,1
1400,1,-1,5,1
1406,0,-2,5,1
1412,1,-1,5,1
1418,1,-1,5,1
1424,1,-1,5,1
1430,1,-1,5,1
1436,0,-1,5,1
1442,1,-1,5,1
1448,0,-1,5,1
1454,1,-1,5,1
1460,0,-1,5,1
1466,0,-1,5,1
1471,1,-1,5,1
1478,0,-1,5,1
1484,1,-1,5,1
1490,1,-1,5,1
1496,0,-1,5,1
1501,0,-1,5,1
1508,0,-1,5,1
1514,1,-1,5,1
1520,0,-1,5,1
1526,0,-1,5,1
1532,1,-1,5,1
1538,0,-1,5,1
1544,1,-1,5,1
1549,1,-1,5,1
1555,0,-1,5,1
1562,1,-1,5,1
1568,0,-1,5,1
1574,0,-2,5,1
1580,1,-1,5,1
1586,0,-1,5,1
1591,1,-1,5,1
1597,1,-1,5,1
1603,0,-1,5,1
1610,1,-1,5,1
1616,1,-1,5,1
1622,1,-1,5,1
1627,0,-1,5,1
1634,0,-1,5,1
1640,1,-1,5,1
1646,1,-1,5,1
1652,0,-1,5,1
1658,1,-1,5,1
1664,0,-1,5,1
1670,1,-1,5,1
1676,1,-1,5,1
1682,1,-1,5,1
1688,1,-1,5,1
1694,1,-1,5,1
1700,1,-1,5,1
1705,0,-1,5,1
1711,0,-2,5,1
1717,1,-1,5,1
1724,1,-1,5,1
1730,0,-1,5,1
1735,0,-1,5,1
1742,1,-1,5,1
1747,0,-1,5,1
1754,1,-1,5,1
1759,0,-1,5,1
1766,1,-1,5,1
1771,1,-1,5,1
1778,0,-1,5,1
1784,0,-1,5,1
1790,0,-1,5,1
1796,1,-1,5,1
1802,0,-1,5,1
1808,1,-1,5,1
1814,0,-1,5,1
1820,0,-1,5,1
1825,0,-1,5,1
1831,0,-1,5,1
1837,1,-1,5,1
1844,1,-1,5,1
1850,0,-1,5,1
1855,1,-1,5,1
1862,1,-1,5,1
1867,0,-1,5,1
1874,0,-1,5,1
1880,0,-1,5,1
1885,0,-1,5,1
1892,1,-1,5,1
1898,1,-1,5,1
1903,1,-1,5,1
1909,1,-1,5,1
1915,0,-1,5,1
1921,1,-1,5,1
1928,1,-1,5,1
1933,1,-2,5,1
1939,0,-1,5,1
1945,1,-1,5,1
1951,0,-1,5,1
1957,0,-1,5,1
1963,1,-1,5,1
1970,1,-1,5,1
1976,1,-2,5,1
1981,1,-1,5,1
1988,0,-1,5,1
1994,0,-1,5,1
2000,0,-1,5,1
2006,1,-1,5,1
2012,1,-1,5,1
2018,1,-1,5,1
2023,0,-1,5,1
2029,0,-1,5,1
2035,1,-1,5,1
2042,1,-1,5,1
2048,1,-1,5,1
2053,0,-1,5,1
2059,1,-1,5,1
2065,1,-1,5,1
2071,1,-1,5,1
2078,0,-1,5,1
2084,0,-1,5,1
2090,1,-1,5,1
2095,1,-1,5,1
2102,0,-1,5,1
2107,1,-1,5,1
2114,0,-1,5,1
2120,0,-1,5,1
2125,1,-1,5,1
2131,1,-1,5,1
2137,1,-1,5,1
2143,0,-1,5,1
2150,1,-2,5,1
2156,0,-1,5,1
2162,1,-1,5,1
2168,1,-1,5,1
2173,0,-1,5,1
2179,0,-1,5,1
2185,0,-1,5,1
2191,0,-1,5,1
2197,0,-1,5,1
2203,1,-1,5,1
2209,1,-1,5,1
2215,1,-1,5,1
2221,0,-1,5,1
2227,1,-1,5,1
2233,0,-1,5,1
2239,0,-1,5,1
2245,1,-1,5,1
2251,1,-1,5,1
2257,1,-1,5,1
2263,0,-1,5,1
2269,0,-1,5,1
2275,1,-1,5,1
2281,0,-1,5,1
2287,0,-1,5,1
2292,1,-1,5,1
2299,1,-1,5,1
2305,0,-1,5,1
2311,0,-1,5,1
2317,1,-1,5,1
2323,1,-1,5,1
2329,0,-1,5,1
2335,1,-1,5,1
2341,0,-1,5,1
2347,1,-1,5,1
2353,0,-1,5,1
2359,0,-1,5,1
2365,0,-1,5,1
2371,0,-1,5,1
2377,1,-1,5,1
2383,1,-1,5,1
2389,0,-1,5,1
2395,1,-1,5,1
2401,0,-1,5,1
2407,0,-1,5,1
2413,0,-2,5,1
2419,1,-1,5,1
2425,1,-1,5,1
2431,0,-1,5,1
2437,0,-1,5,1
2443,1,-1,5,1
2449,1,-1,5,1
2455,1,-1,5,1
2461,1,-1,5,1
2467,1,-1,5,1
2473,0,-1,5,1
2479,0,-1,5,1
2485,1,-1,5,1
2491,1,-1,5,1
2497,1,-1,5,1
2503,1,-2,5,1
2508,1,-1,5,1
2515,0,-1,5,1
2521,1,-1,5,1
2527,0,-1,5,1
2533,1,-1,5,1
2539,1,-1,5,1
2545,0,-1,5,1
2551,0,-1,5,1
2557,0,-1,5,1
2563,1,-1,5,1
2569,1,-1,5,1
2575,1,-1,5,1
2581,1,-1,5,1
2587,1,-1,5,1
2593,0,-1,5,1
2599,0,-1,5,1
2604,1,-1,5,1
2610,0,-1,5,1
2617,1,-1,5,1
2623,1,-1,5,1
2629,1,-1,5,1
2634,1,-1,5,1
2640,1,-1,5,1
2646,1,-1,5,1
2653,1,-1,5,1
2658,0,-1,5,1
2665,0,-1,5,1
2671,1,-1,5,1
2677,1,-1,5,1
2682,1,-1,5,1
2689,0,-1,5,1
2695,1,-1,5,1
2701,1,-1,5,1
2707,1,-1,5,1
2713,1,-1,5,1
2719,1,-1,5,1
2725,1,-1,5,1
2731,0,-1,5,1
2737,0,-1,5,1
2743,1,-1,5,1
2748,1,-1,5,1
2755,1,-1,5,1
2761,1,-1,5,1
2767,1,-1,5,1
2773,1,-1,5,1
2778,0,-1,5,1
2785,1,-1,5,1
2791,1,-1,5,1
2797,1,-1,5,1
2803,1,-1,5,1
2809,0,-1,5,1
2815,0,-1,5,1
2821,1,-1,5,1
2827,0,-1,5,1
2833,1,-1,5,1
2838,1,-1,5,1
2844,1,-1,5,1
2851,0,-1,5,1
2857,0,-1,5,1
2863,1,-1,5,1
2869,0,-1,5,1
2875,0,-1,5,1
2880,1,-1,5,1
2886,1,-1,5,1
2892,0,-2,5,1
2899,1,-1,5,1
2905,1,-1,5,1
2911,0,-1,5,1
2916,0,-1,5,1
2923,0,-1,5,1
2929,1,-1,5,1
2935,1,-1,5,1
2941,1,-1,5,1
2947,1,-1,5,1
2953,0,-1,5,1
2958,0,-1,5,1
2964,1,-1,5,1
2971,1,-1,5,1
2976,0,-1,5,1
2983,0,-1,5,1
2989,1,-1,5,1
2995,1,-1,5,1
3000,0,-1,5,1
3006,1,-1,5,1
3013,1,-1,5,1
3019,0,-1,5,1
3024,0,-1,5,1
3031,1,-1,5,1
3036,0,-1,5,1
3042,0,-1,5,1
3048,1,-1,5,1
3054,0,-1,5,1
3060,1,-1,5,1
3067,1,-1,5,1
3073,1,-1,5,1
3079,0,-1,5,1
3084,0,-1,5,1
3090,0,-1,5,1
3097,0,-1,5,1
3103,1,-1,5,1
3109,0,-1,5,1
3115,0,-1,5,1
3121,0,-1,5,1
3126,0,-1,5,1
3132,0,-1,5,1
3139,1,-1,5,1
3145,1,-1,5,1
3151,0,-1,5,1
3157,0,-1,5,1
3161,0,-1,5,1
3168,1,-2,5,1
3174,0,-1,5,1
3180,1,-1,5,1
3186,0,-1,5,1
3192,0,-1,5,1
3198,0,-1,5,1
3204,1,-1,5,1
3210,1,-1,5,1
3216,0,-1,5,1
3223,0,-1,5,1
3228,0,-1,5,1
3234,0,-1,5,1
3240,0,-1,5,1
3246,0,-1,5,1
3253,0,-1,5,1
3258,0,-1,5,1
3264,1,-1,5,1
3270,0,-1,5,1
3276,1,-1,5,1
3282,0,-1,5,1
3288,0,-1,5,1
3294,1,-1,5,1
3300,0,-1,5,1
3306,0,-1,5,1
3312,0,-1,5,1
3318,1,-1,5,1
3324,0,-1,5,1
3330,0,-1,5,1
3336,1,-1,5,1
3342,1,-1,5,1
3348,0,-1,5,1
3354,1,-1,5,1
3360,0,-1,5,1
3366,1,-1,5,1
3372,0,-1,5,1
3377,0,-1,5,1
3384,1,-1,5,1
3390,0,-1,5,1
3396,0,-1,5,1
3402,0,-1,5,1
3408,1,-1,5,1
3413,0,-1,5,1
3420,0,-1,5,1
3426,0,-1,5,1
3432,1,-1,5,1
3438,0,-1,5,1
3444,0,-1,5,1
3450,0,-1,5,1
3456,0,-1,5,1
3462,0,-1,5,1
3468,1,-1,5,1
3474,0,-1,5,1
3480,0,-1,5,1
3485,1,-1,5,1
3492,0,-1,5,1
3498,0,-1,5,1
3504,0,-1,5,1
3510,0,-1,5,1
3516,0,-1,5,1
3522,0,-1,5,1
3528,1,-1,5,1
3534,0,-1,5,1
3539,0,-1,5,1
3546,0,-1,5,1
3552,1,-1,5,1
3558,0,-1,5,1
3563,0,-1,5,1
3569,1,-1,5,1
3576,0,-2,5,1
3582,1,-1,5,1
3588,0,-1,5,1
3594,1,-1,5,1
3600,0,-1,5,1
3605,1,-1,5,1
3611,0,-1,5,1
3618,1,-1,5,1
3624,0,-1,5,1
3630,0,-1,5,1
3636,0,-1,5,1
3642,1,-1,5,1
3648,1,-1,5,1
3653,0,-1,5,1
3659,1,-1,5,1
3666,1,-1,5,1
3672,0,-1,5,1
3678,0,-1,5,1
3683,0,-1,5,1
3689,1,-1,5,1
3696,0,-1,5,1
3702,0,-1,5,1
3707,0,-1,5,1
3714,0,-1,5,1
3720,1,-1,5,1
3726,0,-1,5,1
3732,0,-1,5,1
3738,0,-1,5,1
3744,0,-1,5,1
3750,1,-1,5,1
3756,0,-1,5,1
3762,0,-1,5,1
3767,0,-1,5,1
3773,1,-1,5,1
3780,1,-1,5,1
3786,0,-1,5,1
3792,0,-1,5,1
3797,0,-1,5,1
3803,1,-1,5,1
3810,1,-1,5,1
3816,0,-1,5,1
3822,0,-1,5,1
3828,1,-1,5,1
3833,0,-1,5,1
3840,1,-1,5,1
3846,0,-1,5,1
3851,0,-1,5,1
3857,0,-1,5,1
3863,0,-1,5,1
3870,0,-1,5,1
3876,0,-1,5,1
3882,1,-1,5,1
3888,1,-1,5,1
3893,1,-1,5,1
3899,1,-1,5,1
3905,0,-1,5,1
3911,0,-1,5,1
3917,1,-1,5,1
3924,1,-1,5,1
3930,1,-1,5,1
3936,1,-1,5,1
3941,1,-1,5,1
3947,1,-1,5,1
3954,1,-1,5,1
3960,1,-1,5,1
3966,1,-1,5,1
3971,1,-1,5,1
3977,1,-1,5,1
3983,1,-1,5,1
3990,1,-1,5,1
3996,1,-1,5,1
4001,1,-1,5,1
4008,1,-1,5,1
4014,1,-1,5,1
4020,1,-1,5,1
4026,1,-1,5,1
4032,1,-1,5,1
4038,1,-1,5,1
4044,1,-1,5,1
4050,1,-1,5,1
4056,1,-1,5,1
4062,1,-1,5,1
4067,1,-1,5,1
4073,1,-1,5,1
4079,1,-1,5,1
4086,1,-1,5,1
4091,1,-1,5,1
4098,1,-1,5,1
4104,1,-1,5,1
4109,1,-1,5,1
4116,1,-1,5,1
4122,1,-1,5,1
4127,1,-1,5,1
4133,1,-1,5,1
4139,0,-1,5,1
4145,1,-1,5,1
4152,1,-1,5,1
4158,1,-1,5,1
4164,1,-1,5,1
4169,1,-1,5,1
4175,1,-1,5,1
4181,1,-1,5,1
4187,1,-1,5,1
4193,1,-1,5,1
4199,1,-1,5,1
4205,1,-1,5,1
4211,0,-1,5,1
4218,0,-1,5,1
4223,1,-1,5,1
4229,1,-1,5,1
4235,1,-1,5,1
4241,1,-1,5,1
4247,1,-1,5,1
4253,1,-1,5,1
4259,1,-1,5,1
4265,1,-1,5,1
4271,1,-1,5,1
4277,1,-1,5,1
4284,0,-1,5,1
4289,0,-1,5,1
4295,1,-1,5,1
4301,1,-1,5,1
4307,0,-1,5,1
4313,1,-1,5,1
4319,1,-1,5,1
4325,1,-1,5,1
4331,1,-1,5,1
4337,1,-1,5,1
4343,1,-1,5,1
4349,1,-1,5,1
4355,1,-1,5,1
4361,0,-1,5,1
4367,0,-1,5,1
4373,1,-1,5,1
4379,0,-1,5,1
4385,1,-1,5,1
4391,1,-1,5,1
4397,0,-1,5,1
4403,1,-1,5,1
4409,0,-1,5,1
4415,0,-1,5,1
4421,1,-1,5,1
4427,0,-1,5,1
4432,0,-1,5,1
4439,1,-1,5,1
4445,0,-1,5,1
4451,0,-2,5,1
4457,1,-2,5,1
4463,1,-1,5,1
4469,0,-2,5,1
4475,1,-1,5,1
4481,1,-1,5,1
4487,1,-1,5,1
4493,0,-1,5,1
4499,0,-1,5,1
4505,0,-1,5,1
4511,0,-1,5,1
4517,1,-1,5,1
4523,0,-1,5,1
4529,0,-1,5,1
4535,0,-1,5,1
4541,0,-1,5,1
4547,1,-1,5,1
4553,0,-1,5,1
4559,1,-1,5,1
4565,1,-1,5,1
4571,1,-1,5,1
4576,1,-1,5,1
4582,0,-1,5,1
4588,0,-1,5,1
4595,0,-1,5,1
4601,0,-1,5,1
4607,0,-1,5,1
4613,0,-1,5,1
4619,0,-1,5,1
4625,0,-1,5,1
4631,1,-1,5,1
4637,0,-1,5,1
4643,0,-1,5,1
4649,1,-1,5,1
4655,0,-1,5,1
4661,0,-1,5,1
4667,1,-2,5,1
4673,0,-1,5,1
4679,1,-1,5,1
4685,0,-1,5,1
4691,0,-1,5,1
4697,0,-1,5,1
4703,0,-1,5,1
4709,0,-1,5,1
4715,0,-1,5,1
4721,0,-1,5,1
4727,0,-1,5,1
4733,0,-1,5,1
4739,1,-1,5,1
4745,1,-1,5,1
4751,0,-1,5,1
4757,0,-1,5,1
4762,0,-1,5,1
4768,0,-1,5,1
4774,1,-1,5,1
4781,0,-1,5,1
4787,1,-1,5,1
4793,0,-1,5,1
4799,0,-1,5,1
4805,0,-1,5,1
4810,1,-1,5,1
4816,0,-1,5,1
4823,1,-1,5,1
4829,0,-1,5,1
4835,0,-1,5,1
4841,1,-1,5,1
4847,0,-1,5,1
4853,1,-1,5,1
4859,0,-1,5,1
4865,1,-1,5,1
4870,0,-1,5,1
4876,0,-1,5,1
4883,1,-1,5,1
4889,1,-1,5,1
4895,0,-1,5,1
4900,0,-1,5,1
4907,1,-1,5,1
4912,0,-1,5,1
4919,0,-1,5,1
4925,0,-1,5,1
4931,0,-1,5,1
4936,0,-1,5,1
4942,1,-1,5,1
4949,0,-1,5,1
4954,0,-1,5,1
4960,0,-1,5,1
4967,0,-1,5,1
4973,0,-1,5,1
4978,0,-1,5,1
4985,1,-1,5,1
4991,1,-1,5,1
4997,1,-1,5,1
5003,0,-1,5,1
5009,1,-1,5,1
5015,1,-1,5,1
5020,0,-1,5,1
5026,1,-1,5,1
5032,1,-1,5,1
5039,1,-1,5,1
5044,1,-1,5,1
5051,0,-1,5,1
5057,0,-1,5,1
5063,0,-1,5,1
5069,0,-1,5,1
5074,1,-1,5,1
5080,0,-1,5,1
5087,1,-1,5,1
5093,1,-1,5,1
5099,0,-1,5,1
5105,1,-1,5,1
5110,1,-1,5,1
5117,1,-1,5,1
5123,1,-1,5,1
5129,1,-1,5,1
5134,1,-1,5,1
5140,1,-1,5,1
5146,1,-1,5,1
5153,1,-1,5,1
5159,1,-1,5,1
5164,1,-1,5,1
5170,1,-1,5,1
5176,1,-1,5,1
5182,1,-1,5,1
5188,1,-1,5,1
5194,1,-1,5,1
5200,1,-1,5,1
5206,1,-1,5,1
5213,1,-1,5,1
5218,1,-1,5,1
5224,1,-1,5,1
5230,1,-1,5,1
5236,1,-1,5,1
5242,1,-1,5,1
5248,1,-1,5,1
5255,1,-1,5,1
5260,1,-1,5,1
5266,1,-1,5,1
5272,1,-1,5,1
5278,1,-1,5,1
5284,1,-1,5,1
5290,1,-1,5,1
5296,1,-1,5,1
5302,1,-1,5,1
5308,1,-1,5,1
5314,1,-1,5,1
5320,1,-1,5,1
5326,1,-1,5,1
5332,1,-1,5,1
5338,1,-1,5,1
5344,1,-1,5,1
5350,1,-1,5,1
5356,1,-1,5,1
5362,1,-1,5,1
5368,1,-1,5,1
5374,1,-1,5,1
5380,1,-1,5,1
5386,1,-1,5,1
5392,1,-1,5,1
5398,1,-1,5,1
5404,0,-1,5,1
5410,1,-1,5,1
5416,1,-1,5,1
5422,1,-1,5,1
5428,1,-1,5,1
5434,0,-1,5,1
5440,1,-1,5,1
5446,1,-1,5,1
5452,1,-1,5,1
5458,0,-2,5,1
5464,0,-1,5,1
5470,0,-1,5,1
5475,0,-1,5,1
5481,0,-1,5,1
5488,0,-1,5,1
5494,1,-1,5,1
5500,1,-1,5,1
5506,0,-1,5,1
5512,0,-1,5,1
5518,0,-1,5,1
5524,0,-1,5,1
5530,0,-1,5,1
5536,0,-1,5,1
5542,0,-1,5,1
5547,0,-1,5,1
5553,0,-1,5,1
5560,0,-1,5,1
5566,0,-1,5,1
5572,0,-1,5,1
5578,0,-1,5,1
5583,0,-1,5,1
5590,1,-1,5,1
5596,0,-1,5,1
5602,0,-2,5,1
5608,0,-1,5,1
5614,0,-1,5,1
5620,1,-1,5,1
5626,1,-1,5,1
5632,0,-1,5,1
5638,0,-1,5,1
5644,0,-1,5,1
5649,1,-1,5,1
5656,0,-1,5,1
5662,0,-1,5,1
5668,0,-1,5,1
5674,0,-1,5,1
5680,0,-1,5,1
5686,0,-1,5,1
5692,1,-1,5,1
5698,0,-1,5,1
5703,0,-1,5,1
5709,0,-1,5,1
5716,0,-1,5,1
5722,0,-1,5,1
5728,0,-1,5,1
5734,0,-1,5,1
5740,0,-1,5,1
5745,0,-1,5,1
5752,0,-1,5,1
5758,0,-1,5,1
5764,0,-1,5,1
5770,1,-1,5,1
5776,0,-1,5,1
5782,0,-1,5,1
5787,1,-1,5,1
5793,0,-1,5,1
5800,0,-1,5,1
5805,1,-1,5,1
5811,0,-1,5,1
5817,0,-1,5,1
5824,1,-1,5,1
5830,1,-1,5,1
5835,0,-1,5,1
5841,0,-1,5,1
5848,1,-1,5,1
5854,1,-1,5,1
5860,1,-1,5,1
5866,1,-1,5,1
5871,0,-1,5,1
5878,0,-1,5,1
5884,1,-1,5,1
5890,1,-1,5,1
5896,1,-1,5,1
5902,0,-1,5,1
5907,1,-1,5,1
5913,0,-1,5,1
5920,0,-1,5,1
5925,0,-1,5,1
5932,0,-1,5,1
5938,0,-1,5,1
5944,0,-1,5,1
5950,1,-1,5,1
5956,0,-1,5,1
5961,1,-1,5,1
5968,0,-1,5,1
5974,1,-1,5,1
5980,1,-1,5,1
5986,1,-1,5,1
5991,0,-1,5,1
5997,0,-1,5,1
6003,1,-1,5,1
6009,0,-1,5,1
6015,0,-1,5,1
6021,0,-1,5,1
6027,0,-1,5,1
6034,1,-1,5,1
6040,0,-1,5,1
6045,1,-1,5,1
6051,0,-2,5,1
6058,0,-1,5,1
6063,0,-2,5,1
6070,0,-1,5,1
6076,0,-1,5,1
6081,0,-2,5,1
6088,0,-1,5,1
6094,0,-1,5,1
6100,0,-1,5,1
6105,0,-1,5,1
6112,0,-1,5,1
6118,1,-1,5,1
6124,1,-1,5,1
6130,0,-1,5,1
6136,0,-1,5,1
6141,0,-1,5,1
6147,0,-1,5,1
6153,1,-1,5,1
6159,1,-1,5,1
6165,1,-1,5,1
6172,1,-1,5,1
6177,1,-1,5,1
6184,1,-1,5,1
6190,0,-1,5,1
6195,0,-1,5,1
6201,1,-1,5,1
6207,1,-1,5,1
6213,1,-1,5,1
6219,0,-2,5,1
6225,0,-1,5,1
6231,0,-1,5,1
6237,1,-1,5,1
6243,1,-1,5,1
6249,0,-1,5,1
6255,0,-1,5,1
6261,0,-1,5,1
6267,1,-1,5,1
6273,1,-1,5,1
6279,1,-1,5,1
6285,0,-2,5,1
6291,1,-1,5,1
6297,0,-1,5,1
6303,0,-1,5,1
6309,0,-1,5,1
6315,0,-1,5,1
6321,1,-1,5,1
6327,1,-1,5,1
6333,1,-1,5,1
6339,1,-1,5,1
6345,0,-1,5,1
6351,1,-1,5,1
6357,1,-1,5,1
6363,0,-1,5,1
6369,1,-1,5,1
6375,0,-1,5,1
6381,0,-1,5,1
6386,1,-1,5,1
6393,1,-1,5,1
6398,1,-1,5,1
6405,0,-1,5,1
6411,0,-1,5,1
6417,0,-1,5,1
6423,0,-1,5,1
6429,0,-1,5,1
6435,1,-1,5,1
6441,0,-1,5,1
6447,0,-1,5,1
6453,1,-1,5,1
6459,0,-1,5,1
6465,0,-1,5,1
6470,1,-1,5,1
6477,1,-1,5,1
6483,0,-1,5,1
6489,0,-1,5,1
6495,1,-1,5,1
6501,1,-1,5,1
6507,0,-1,5,1
6512,0,-1,5,1
6519,0,-1,5,1
6525,0,-1,5,1
6531,0,-1,5,1
6536,0,-1,5,1
6542,0,-1,5,1
6549,0,-1,5,1
6555,1,-1,5,1
6561,1,-1,5,1
6567,1,-1,5,1
6573,1,-1,5,1
6579,0,-1,5,1
6584,1,-1,5,1
6590,0,-1,5,1
6596,1,-1,5,1
6602,0,-1,5,1
6608,1,-1,5,1
6615,1,-1,5,1
6621,0,-1,5,1
6627,1,-1,5,1
6633,1,-1,5,1
6639,1,-1,5,1
6645,0,-1,5,1
6650,1,-1,5,1
6656,1,-1,5,1
6663,1,-1,5,1
6669,1,-1,5,1
6675,1,-1,5,1
6681,0,-1,5,1
6687,1,-1,5,1
6693,0,-1,5,1
6699,0,-1,5,1
6705,1,-1,5,1
6711,0,-1,5,1
6717,0,-1,5,1
6723,0,-1,5,1
6729,1,-1,5,1
6735,0,-1,5,1
6741,0,-1,5,1
6747,0,-1,5,1
6753,0,-1,5,1
6759,1,-1,5,1
6764,0,-1,5,1
6771,1,-1,5,1
6777,0,-1,5,1
6783,1,-1,5,1
6789,0,-1,5,1
6795,1,-1,5,1
6801,1,-1,5,1
6806,0,-1,5,1
6812,0,-1,5,1
6818,1,-1,5,1
6825,1,-1,5,1
6831,0,-1,5,1
6837,1,-1,5,1
6842,1,-1,5,1
6848,1,-1,5,1
6854,0,-2,5,1
6861,0,-1,5,1
6867,1,-1,5,1
6873,1,-1,5,1
6879,1,-1,5,1
6885,1,-1,5,1
6890,1,-1,5,1
6896,0,-1,5,1
6902,1,-1,5,1
6908,0,-1,5,1
6914,0,-1,5,1
6920,0,-1,5,1
6926,1,-1,5,1
6932,0,-1,5,1
6939,0,-1,5,1
6944,1,-1,5,1
6951,1,-1,5,1
6957,1,-1,5,1
6962,1,-1,5,1
6968,0,-1,5,1
6975,1,-1,5,1
6981,0,-1,5,1
6987,1,-1,5,1
6993,0,-1,5,1
6998,0,-1,5,1
7004,0,-1,5,1
7010,1,-1,5,1
7016,1,-1,5,1
7022,0,-1,5,1
7029,0,-1,5,1
7035,1,-1,5,1
7041,1,-1,5,1
7046,0,-1,5,1
7052,1,-1,5,1
7059,0,-1,5,1
7065,1,-1,5,1
7070,0,-1,5,1
7076,0,-1,5,1
7082,0,-1,5,1
7089,0,-1,5,1
7095,0,-1,5,1
7101,1,-1,5,1
7107,0,-1,5,1
7113,1,-1,5,1
7118,0,-1,5,1
7124,0,-1,5,1
7130,1,-1,5,1
7136,0,-1,5,1
7143,0,-1,5,1
7149,1,-1,5,1
7155,1,-1,5,1
7160,0,-1,5,1
7166,0,-1,5,1
7172,1,-1,5,1
7178,1,-1,5,1
7184,1,-1,5,1
7190,1,-1,5,1
7196,0,-1,5,1
7202,0,-1,5,1
7208,0,-1,5,1
7214,1,-1,5,1
7220,1,-1,5,1
7226,1,-1,5,1
7232,1,-1,5,1
7238,1,-1,5,1
7244,0,-1,5,1
7250,0,-1,5,1
7256,1,-1,5,1
7262,1,-1,5,1
7268,0,-1,5,1
7274,1,-1,5,1
7280,0,-1,5,1
7286,1,-1,5,1
7292,0,-1,5,1
7298,1,-1,5,1
7304,1,-1,5,1
7310,0,-1,5,1
7316,1,-1,5,1
7322,0,-1,5,1
7328,0,-1,5,1
7334,0,-1,5,1
7340,1,-1,5,1
7346,0,-1,5,1
7352,0,-1,5,1
7358,0,-1,5,1
7364,0,-1,5,1
7369,0,-1,5,1
7376,0,-1,5,1
7382,1,-1,5,1
7388,1,-1,5,1
7394,1,-1,5,1
7400,1,-1,5,1
7406,1,-1,5,1
7412,1,-1,5,1
7417,0,-1,5,1
7423,1,-1,5,1
7429,0,-1,5,1
7436,1,-1,5,1
7441,0,-1,5,1
7447,1,-1,5,1
7454,0,-1,5,1
7459,1,-1,5,1
7466,0,-1,5,1
7472,1,-1,5,1
7478,0,-1,5,1
7484,0,-1,5,1
7490,0,-1,5,1
7496,1,-1,5,1
7502,1,-1,5,1
7508,0,-1,5,1
7514,0,-1,5,1
7520,1,-1,5,1
7526,1,-1,5,1
7532,1,-1,5,1
7538,1,-1,5,1
7544,0,-1,5,1
7550,0,-1,5,1
7556,0,-1,5,1
7561,1,-1,5,1
7568,0,-1,5,1
7574,0,-1,5,1
7580,1,-1,5,1
7586,0,-1,5,1
7591,1,-1,5,1
7597,0,-1,5,1
7604,1,-1,5,1
7610,1,-1,5,1
7616,1,-1,5,1
7622,1,-1,5,1
7628,1,-1,5,1
7634,0,-1,5,1
7640,0,-1,5,1
7646,1,-1,5,1
7652,0,-1,5,1
7657,1,-2,5,1
7664,0,-1,5,1
7670,1,-1,5,1
7676,1,-1,5,1
7682,0,-1,5,1
7688,1,-1,5,1
7694,1,-1,5,1
7700,0,-1,5,1
7706,0,-1,5,1
7712,0,-1,5,1
7718,1,-1,5,1
7724,1,-1,5,1
7730,0,-1,5,1
7736,1,-1,5,1
7742,1,-1,5,1
7747,0,-1,5,1
7754,0,-1,5,1
7760,0,-1,5,1
7766,0,-1,5,1
7771,0,-1,5,1
7777,1,-1,5,1
7784,0,-1,5,1
7790,1,-1,5,1
7795,0,-1,5,1
7801,1,-1,5,1
7807,1,-1,5,1
7814,0,-1,5,1
7820,0,-1,5,1
7825,1,-1,5,1
7831,1,-1,5,1
7838,0,-1,5,1
7844,1,-1,5,1
7849,1,-1,5,1
7856,0,-1,5,1
7861,0,-1,5,1
7868,1,-1,5,1
7874,0,-1,5,1
7880,0,-1,5,1
7886,1,-1,5,1
7892,1,-1,5,1
7898,0,-1,5,1
7903,1,-1,5,1
7910,1,-1,5,1
7916,1,-1,5,1
7921,1,-1,5,1
7928,0,-1,5,1
7934,0,-1,5,1
7940,1,-1,5,1
7945,0,-1,5,1
7951,0,-1,5,1
7958,0,-1,5,1
7964,1,-1,5,1
7970,0,-1,5,1
7975,1,-1,5,1
7981,1,-1,5,1
7987,1,-1,5,1
7994,0,-1,5,1
8000,1,-1,5,1
8005,1,-1,5,1
8011,1,-1,5,1
8017,0,-1,5,1
8023,0,-1,5,1
